customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
3274,Tory,Dosdell,Female,44,26-04-1973,,Financial Services,Mass Customer,N,"__•?(,_,*)",Yes,18
3275,Lela,Carrell,Female,24,22-10-1975,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,6
3276,Goddart,Pavelin,Male,10,18-04-1979,Legal Assistant,n/a,High Net Worth,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,No,3
3277,Demetris,Shapcote,Male,92,20-04-1962,Computer Systems Analyst I,n/a,Affluent Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,No,10
3278,Marcel,Eddolls,Male,66,22-06-1982,VP Product Management,Financial Services,Affluent Customer,N,ôÁô¢ô£,No,9
3279,Morgun,Razoux,Male,55,18-02-1959,Staff Scientist,Financial Services,Mass Customer,N,1.00E+96,No,14
3280,Micki,McNamara,Female,49,02-05-1987,General Manager,Financial Services,Mass Customer,N,`‰‰Â‰?‰¼•Â•Â‰Áå¡åá‰‰å±,Yes,21
3281,Peg,Cliff,Female,67,22-02-1998,Administrative Assistant III,n/a,Mass Customer,N,?©??,No,4
3282,Helga,Nuzzi,Female,8,24-04-1959,Clinical Specialist,Health,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,13
3283,Rowe,Barbary,Female,46,15-01-1979,Administrative Officer,Property,Mass Customer,N,•ÈÀ,Yes,6
3284,Jorrie,Cerman,Female,98,28-08-1991,Chief Design Engineer,Retail,Affluent Customer,N,1.00E+02,No,2
3285,Mendie,Teresi,Male,51,30-12-1986,Recruiter,Health,Affluent Customer,N,?? ? ? ? ? ? ? ?¤,Yes,9
3286,Kent,Hatter,Male,23,02-06-1961,Assistant Media Planner,Entertainment,Mass Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,20
3287,Marys,Vazquez,Female,30,06-01-1986,Account Executive,n/a,Affluent Customer,N,1'; DROP TABLE users--,Yes,4
3288,Fair,Dewen,U,47,,Engineer III,IT,High Net Worth,N,,No,
3289,Frederico,Spearman,Male,43,04-01-1978,Assistant Manager,Property,Mass Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,No,12
3290,Brandyn,Gain,Male,22,18-09-1962,,Manufacturing,High Net Worth,N,?,Yes,18
3291,Cindy,Eakin,Female,33,21-01-1956,Staff Accountant II,Manufacturing,Mass Customer,N,<img src=x onerror=alert('hi') />,No,13
3292,Hamlen,Slograve,Male,71,09-04-1973,Web Designer I,Retail,Affluent Customer,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,Yes,3
3293,Peg,Woodstock,Female,98,22-01-1986,Automation Specialist IV,n/a,High Net Worth,N,1'; DROP TABLE users--,No,17
3294,Juditha,Leidl,Female,90,26-06-1986,Director of Sales,Manufacturing,Affluent Customer,N,1.00E+02,No,6
3295,Cleavland,Karchowski,Male,14,26-05-1964,Human Resources Assistant III,Retail,High Net Worth,N,"__•?(,_,*)",Yes,9
3296,Leontyne,Jackett,Female,78,11-11-1974,Quality Engineer,Financial Services,Affluent Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,Yes,17
3297,Addy,Moukes,Male,39,26-04-1975,Product Engineer,Manufacturing,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,13
3298,Christine,Baignard,U,1,,VP Quality Control,IT,Affluent Customer,N,,Yes,
3299,Sybille,Ballsdon,Female,27,10-04-1980,Systems Administrator II,Manufacturing,Affluent Customer,N,?µ ? ? ?,Yes,12
3300,Quintus,Gouldthorpe,Male,47,22-05-1961,Executive Secretary,Retail,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,14
3301,Guntar,O'Halloran,Male,5,21-03-1987,Associate Professor,n/a,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,Yes,6
3302,Faulkner,McKiernan,Male,17,30-10-1956,Compensation Analyst,Financial Services,Affluent Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,19
3303,Ced,Cuell,Male,51,02-02-1967,Structural Engineer,Telecommunications,Affluent Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,Yes,11
3304,Tymothy,Rodder,Male,43,19-01-1981,,n/a,Mass Customer,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,No,12
3305,Neddy,La Grange,Male,25,16-02-1977,Senior Developer,Health,Mass Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,Yes,11
3306,Iggy,Whorton,Male,50,17-05-1991,Compensation Analyst,Financial Services,Mass Customer,N,ë©‰Ì¤‰‰Çèåµ‰?‰´Ìá,No,7
3307,Portia,Thirlwall,Female,96,02-09-1978,Analyst Programmer,Health,High Net Worth,N,‰‰‰,No,14
3308,Daffi,Idale,Female,5,20-05-1979,Cost Accountant,Financial Services,Mass Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,Yes,14
3309,Christie,Bremeyer,Male,34,14-12-1974,Senior Sales Associate,n/a,High Net Worth,N,0/0,Yes,3
3310,Bethany,Jarrell,Female,83,29-10-1961,VP Marketing,Property,Affluent Customer,N,í?HêíÂí?íí?eê êíí´ííÈêíwíhííøêoíêíêí±í¨ ñí¼íííêWíáí?í?aí¼í»êií¬êêí?êíøítí¦í?í¨sííêê íÊíÇíÊBíÈêêêêí?eíµhíµíÂêíÇêiíí?êí?í?í¨êíÇnêdí«í»íí êí¡êí©êêêí?Tê¢êí?êí»hêêí¨íÈeíÂíêí í?í?íWêêêííêêaêêêí?í?,Yes,12
3311,Clary,Bennitt,Female,57,21-12-1979,Civil Engineer,Manufacturing,Mass Customer,N,NULL,Yes,8
3312,Franky,Nanninini,U,49,,Administrative Officer,IT,High Net Worth,N,,No,
3313,Kori,Antoshin,Female,10,15-03-1995,,Property,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,Yes,5
3314,Blakelee,Tassel,Female,50,31-10-1972,,Financial Services,Mass Customer,N,1.00E+02,Yes,12
3315,Ninnette,Pandey,Female,77,08-09-1994,Account Executive,Property,Mass Customer,N,1.00E+96,Yes,5
3316,Stoddard,Giacomoni,Female,31,02-09-1960,Structural Analysis Engineer,n/a,Mass Customer,N,‰»‰»test‰»,No,18
3317,Ric,Kondrachenko,Male,35,08-07-1970,Actuary,Financial Services,Mass Customer,N,‰?test‰¤,Yes,11
3318,Courtnay,Allmen,Male,37,07-02-1962,,Manufacturing,High Net Worth,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",Yes,19
3319,Erda,,Female,67,04-04-1966,,Financial Services,Affluent Customer,N,?Ê?Ê±?Ê??Ê±?Ê±ü?Ê??Ê?,Yes,19
3320,Anabella,Mealham,Female,16,02-06-1994,Nuclear Power Engineer,Manufacturing,High Net Worth,N,1,No,6
3321,Ives,,Male,38,10-05-1980,Software Test Engineer I,n/a,High Net Worth,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",Yes,14
3322,Hew,Sworder,U,24,,Financial Analyst,Financial Services,Affluent Customer,N,,Yes,
3323,Cortie,Hamshar,Male,99,01-03-1973,Account Representative I,Health,High Net Worth,N,‰£,No,8
3324,Sholom,,Male,32,11-07-1973,Research Nurse,Health,Mass Customer,N,0/0,Yes,10
3325,Sylas,,Male,80,08-10-1996,Database Administrator IV,Manufacturing,High Net Worth,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,No,1
3326,Wes,Crotch,Male,83,13-04-1975,Nurse,Manufacturing,High Net Worth,N,‡Ê,Yes,22
3327,Roma,Le Gallo,Male,84,02-02-1973,Teacher,Manufacturing,Mass Customer,N,",‹‹È:*:‹È‹‰( ‰È ì ‰È )‹‹È:*:‹È‹‰",No,15
3328,Arabella,Delgaty,Female,58,06-08-1961,Food Chemist,Health,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,6
3329,Karissa,Leal,Female,97,06-08-1974,,n/a,High Net Worth,N,"''''""",No,13
3330,Tina,Pristnor,Female,70,06-11-1955,,Health,Mass Customer,N,nil,Yes,18
3331,Claire,Trahar,Female,18,20-09-1971,Technical Writer,Financial Services,Mass Customer,N,null,No,8
3332,Cissy,Jeffress,Female,43,24-09-1998,Account Representative III,Health,Mass Customer,N,ôÁô¢ô£,No,3
3333,Celinda,Asher,Female,30,08-05-1979,Software Test Engineer II,Property,Mass Customer,N,",./;'[]\-=",Yes,17
3334,Koralle,Winckles,Female,63,22-05-1965,VP Product Management,Health,Mass Customer,N,‰Á,Yes,12
3335,Damian,Dutt,Male,47,15-12-1979,Editor,Health,Mass Customer,N,‰‰‰,No,16
3336,Konstantine,Terne,Male,47,10-01-1979,Research Assistant IV,Manufacturing,Mass Customer,N,•?•?¬(å«‰•?‰©,Yes,8
3337,Brendan,Aird,Male,58,28-10-1976,,Argiculture,Mass Customer,N,"''''""",Yes,16
3338,Nata,Ozanne,Female,48,08-07-1964,,Manufacturing,Mass Customer,N,‰‰‰,Yes,10
3339,Andrea,Rand,Male,76,08-05-1986,Programmer Analyst III,Health,Mass Customer,N,01-Feb,No,21
3340,Torey,Beharrell,Male,61,29-09-1991,Physical Therapy Assistant,n/a,Mass Customer,N,1,No,2
3341,Vitia,Crum,Female,19,05-08-1980,Help Desk Technician,Retail,Affluent Customer,N,¡Šü?‹‹‹Ç‹‹‹?Šü‹‹,Yes,6
3342,Henry,Phillps,Male,51,12-08-1985,,Entertainment,Mass Customer,N,•?•?´‰À‹?‰?(•?Á‰‰À‰•?Á)‰±‰À•?´•?,No,7
3343,Cristabel,Bim,U,3,,Recruiter,IT,Mass Customer,N,,Yes,
3344,Clerissa,Columbell,Female,66,14-02-1995,GIS Technical Architect,n/a,Affluent Customer,N,•?•?•?,Yes,1
3345,Hersch,Gilkes,Male,83,23-06-1977,,Financial Services,High Net Worth,N,‰¡‰«‰µ‰‰‰,No,12
3346,Nadya,Callaghan,Female,61,11-09-1991,Software Consultant,Financial Services,High Net Worth,N,‰¡‰«‰µ‰‰‰,No,3
3347,Nichols,,Male,99,08-11-1985,Computer Systems Analyst II,Entertainment,High Net Worth,N,null,Yes,18
3348,Amanda,Hazeltine,Female,93,08-11-1956,Pharmacist,Health,High Net Worth,N,1;DROP TABLE users,Yes,6
3349,Byram,Lamberts,Male,11,22-01-1981,Director of Sales,Argiculture,Affluent Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,9
3350,Tam,Prestner,Male,53,29-05-1975,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,"""'",No,6
3351,Chryste,Nornable,Female,13,13-04-1982,Accounting Assistant II,n/a,Affluent Customer,N,1'; DROP TABLE users--,No,15
3352,Fredek,Lobley,Male,14,28-12-1994,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,-1.00E+02,No,1
3353,Marina,Scorrer,Female,91,21-04-1994,Software Test Engineer II,n/a,Mass Customer,N,‰¡‰«‰µ‰‰‰,Yes,1
3354,Ollie,Restorick,Male,18,27-03-1978,,Manufacturing,Mass Customer,N,test‰Êtest‰Ç,Yes,11
3355,Cherin,Thireau,Female,50,19-02-1990,Staff Accountant I,Manufacturing,Mass Customer,N,-1,No,3
3356,Dill,Bampford,Male,47,23-03-1959,Safety Technician II,Financial Services,Mass Customer,N,‹‹?‹‹£‹?‹üÁ‹‹»‹‹,Yes,6
3357,Georgie,Henze,Male,25,01-02-1999,Design Engineer,Manufacturing,Affluent Customer,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,No,4
3358,Fairlie,McGavin,Male,30,17-09-1973,Engineer I,Manufacturing,Affluent Customer,N,•?•?•?,Yes,11
3359,Duffy,Cotillard,Male,82,13-12-1991,Developer III,n/a,Mass Customer,N,,No,3
3360,Joelie,Sherlaw,Female,77,23-03-1963,Quality Engineer,Health,Affluent Customer,N,1.00E+96,No,5
3361,Riva,Yushin,Female,68,20-01-1968,General Manager,Property,Mass Customer,N,Œ£?¾?¢»,Yes,9
3362,Piotr,Saladin,Male,60,24-06-1971,VP Accounting,Financial Services,Affluent Customer,N,‹‹?‹‹£‹?‹üÁ‹‹»‹‹,No,13
3363,Orson,Tythacott,Male,25,08-03-2000,Electrical Engineer,Manufacturing,High Net Worth,N,íÁêêíIêííí?nêêêví¨íÇokí?íÇíêiíêí?í?íÊíníÁíÈí¨í£í¼gí?êêí?êíÂê í¡têí?híí?eí¢í? êíÂí?êfí«íêí£eêêeí£í´í©lêêêiêÊêêí?nêêíêí?í¨gê í¬oêÁêí»fíí£íÂ ííêíêí¨cñêíÇêêêêêhíµí?í£êêaêíí?êêoí?í£í´sê¢í±êí¼íí?íÈ.íí,Yes,3
3364,Trueman,,Male,77,19-08-1993,Engineer IV,Manufacturing,Mass Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),Yes,3
3365,Karlens,Chaffyn,U,29,,Engineer III,IT,Mass Customer,N,,No,
3366,Rickey,Gregolotti,Male,98,26-02-1975,Technical Writer,Manufacturing,Mass Customer,N,1.00E+02,Yes,14
3367,Melisse,Massei,Female,75,05-12-2000,Librarian,Entertainment,Mass Customer,N,(‰øå¡‰Áå¡•?‰ø•üµ ‰È‰‰È),Yes,1
3368,Tanya,Boddis,Female,7,17-07-1967,Technical Writer,Financial Services,Affluent Customer,N,-1.00E+02,No,16
3369,Cathrin,Rosencrantz,Female,90,02-01-1977,Research Associate,n/a,Mass Customer,N,00è®$-,No,10
3370,Brant,Follis,Male,8,22-01-1954,Data Coordiator,n/a,High Net Worth,N,ÌÌÌÌèÌÌ•£ÀÌÌÌ‰,Yes,5
3371,Josey,Alves,Female,56,30-10-1977,Analyst Programmer,Retail,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",No,17
3372,Orazio,Wissby,Male,62,25-09-1954,,Telecommunications,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,15
3373,Inna,Atack,Female,19,25-01-1991,Research Associate,Health,Mass Customer,N,-1.00E+02,No,5
3374,Joann,Corrigan,Female,77,17-11-1959,Sales Associate,Manufacturing,Mass Customer,N,0/0,Yes,12
3375,Thorsten,Gregon,Male,37,21-03-1993,Accounting Assistant I,Financial Services,High Net Worth,N,"__•?(,_,*)",Yes,6
3376,Amity,Widdall,Female,74,20-10-1982,,Manufacturing,Mass Customer,N,1.00E+02,No,16
3377,Jamal,MacRury,Male,12,23-06-1988,,Manufacturing,Mass Customer,N,,Yes,7
3378,Ina,Habershaw,Female,17,17-02-1962,,Financial Services,Affluent Customer,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,No,14
3379,Elysee,Spurr,Female,51,30-04-1999,Food Chemist,Health,Mass Customer,N,1.00E+02,Yes,2
3380,Abe,Ealam,Male,41,09-01-1955,Speech Pathologist,Manufacturing,High Net Worth,N,‰?•ü ? ? ? ? ? ? ? ? ? ? ? ? ? ?,Yes,14
3381,Bruce,Lackie,Male,26,20-11-1993,Computer Systems Analyst IV,n/a,Mass Customer,N,•?•?•?,No,4
3382,Burk,Walczak,Male,90,17-12-1977,Business Systems Development Analyst,n/a,High Net Worth,N,‰¢,No,10
3383,Dane,Swansbury,Male,47,05-04-1982,Financial Analyst,Financial Services,Affluent Customer,N,‡Ê,Yes,10
3384,Wesley,Nichols,Male,11,05-03-1996,,n/a,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,6
3385,Ronda,,Female,23,10-02-1975,Systems Administrator III,Argiculture,Mass Customer,N,-$1.00,No,9
3386,Cliff,Nolin,Male,24,28-07-1999,Structural Engineer,IT,High Net Worth,N,‰¡‰«‰µ,Yes,2
3387,Shel,Duke,Female,19,05-07-1976,General Manager,Manufacturing,Affluent Customer,N,../../../../../../../../../../../etc/hosts,Yes,15
3388,Urbanus,Pichan,Male,81,25-10-1986,VP Marketing,Retail,Mass Customer,N,‰¡‰«‰µ,No,7
3389,Margo,Saltmarshe,Female,27,01-06-1972,Programmer II,n/a,Affluent Customer,N,??¾¤Œ?ü¢»Œ?üÊ©¦¾,No,19
3390,Fayth,Baudins,Female,20,27-01-1969,,n/a,High Net Worth,N,‰£,No,7
3391,Terrel,Kreuzer,Male,93,23-06-1991,,Manufacturing,Mass Customer,N,•ÈÀ,No,7
3392,Brock,Ride,Male,41,12-12-1976,Tax Accountant,Financial Services,Mass Customer,N,?©??,No,10
3393,Henrietta,Olexa,Female,23,21-02-1954,Technical Writer,Retail,Mass Customer,N,test‰Êtest‰Ç,Yes,7
3394,Barde,Spoward,Male,39,26-06-1974,Environmental Specialist,Health,Mass Customer,N,1.00E+02,No,22
3395,Sigmund,Fishbourn,Male,76,19-04-1993,,Financial Services,Mass Customer,N,1/0,No,3
3396,Arin,Nappin,Male,18,28-06-1960,Research Assistant I,Manufacturing,Mass Customer,N,"¯Çô ôô¯? ¯?ô¯á¯» ô¯¬¯¤ô¯»¯?¯øô¯ø¯, ¯Â¯?ô¯±¯»ô ¯¬¯¤¯?¯»¯¨¯ø¯¤ô ¯£ô ¯øôô. ¯´¯¡ ôô¯¤¯ ¯¤ô¯?¯»¯¤¯± ô¯»ô¯µô¯¬ ô¯¤ô. ¯£ôôô ¯¤ô¯á¯¤ôô¯¤¯ ¯¬¯±ô¯á¯¤ôô¯¤-ô¯±ô¯?¯¤ ô¯ø ¯£¯¨¯¡. ¯?ôôô¯¤ô¯ ¯´¯»ô¯¤ôô¯© ¯¬ôô ô¯¤, ô¯¡ô¯± ¯",Yes,9
3397,Melisande,,Female,70,19-08-1985,Product Engineer,IT,Mass Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,11
3398,Alberik,Looks,Male,69,01-07-1971,,n/a,High Net Worth,N,,Yes,7
3399,Hillyer,Biddulph,Male,95,10-05-1996,VP Accounting,Financial Services,Mass Customer,N,1;DROP TABLE users,No,2
3400,Brenna,Childes,Female,46,25-06-1987,Sales Associate,Financial Services,Mass Customer,N,‰¡‰«‰µ,Yes,18
3401,Cristie,,Female,92,28-07-1993,Tax Accountant,Telecommunications,Mass Customer,N,"__•?(,_,*)",Yes,4
3402,Krystyna,Scadden,Female,73,04-05-1985,Statistician II,Retail,Mass Customer,N,00è®$-,No,10
3403,Jessalyn,Zoellner,Female,27,14-05-1994,Senior Financial Analyst,Financial Services,Mass Customer,N,1;DROP TABLE users,Yes,2
3404,Thomasine,McCloch,Female,2,01-08-1973,GIS Technical Architect,Property,Affluent Customer,N,‰,No,22
3405,Gavra,Robez,Female,89,18-08-1996,Project Manager,Financial Services,Mass Customer,N,,Yes,3
3406,Lucy,Lackmann,Female,35,28-04-1979,Business Systems Development Analyst,IT,Mass Customer,N,‹È(•À£‰•À£)‹È:*:,Yes,10
3407,Marven,Ditts,Male,53,08-10-1961,Cost Accountant,Financial Services,High Net Worth,N,•?•?•?,Yes,19
3408,Becka,Bysaker,Female,10,11-07-1972,Tax Accountant,Manufacturing,Mass Customer,N,?…ü?…¡?»…ü?test¯¤ô¯µô¯?¯¤¯» ¯¤ô¯»ô¯?ôô,No,18
3409,Abbey,Nellen,Female,75,29-04-1977,Desktop Support Technician,Argiculture,Mass Customer,N,-$1.00,No,16
3410,Merrili,Brittin,Female,93,22-09-1940,,Property,Mass Customer,N,‡,No,16
3411,Alena,Hannis,Female,68,04-01-1980,Physical Therapy Assistant,n/a,Mass Customer,N,Zí¨íêíÊêêAí´ííêíÈíLí£êêíøí?íêGíÈOí?íí¨,Yes,20
3412,Almira,Ethelstone,Female,66,18-08-1973,Office Assistant IV,n/a,Mass Customer,N,1/0,Yes,7
3413,Zulema,Cristofolo,Female,93,15-10-1997,VP Accounting,Financial Services,Mass Customer,N,?? ? ? ? ? ? ? ?¤,No,3
3414,Winnifred,Zima,Female,46,25-02-1966,Software Consultant,n/a,Affluent Customer,N,null,Yes,10
3415,Alberik,Kelsey,Male,43,17-01-1963,Quality Engineer,Property,High Net Worth,N,(•?ˆ?´ˆ?´•?•?•ÈÀ ‰È‰‰È,Yes,11
3416,Evanne,Bentote,Female,6,18-01-1976,,Manufacturing,Mass Customer,N,‰Çtest‰Ç,Yes,11
3417,Deedee,Coxall,Female,91,18-02-1973,Social Worker,Health,Mass Customer,N,‰¡‰«‰µ,No,7
3418,Felipa,Paddingdon,Female,18,31-12-1959,Systems Administrator IV,Health,High Net Worth,N,•ÈÀ,No,19
3419,Felipa,Guslon,Female,13,09-07-1973,Information Systems Manager,n/a,Mass Customer,N,1/0,Yes,18
3420,Norby,Elion,Male,96,10-09-1980,Financial Advisor,Financial Services,Mass Customer,N,‰,Yes,19
3421,Ronalda,McGeechan,Female,60,17-12-1962,Computer Systems Analyst II,Health,Affluent Customer,N,?? ? ? ? ? ? ? ?,Yes,18
3422,Lucine,Virgin,Female,38,06-05-1978,Professor,Manufacturing,Mass Customer,N,',No,5
3423,Griselda,Bezants,Female,57,27-12-1999,Registered Nurse,Health,Affluent Customer,N,"<>?:""{}|_+",No,1
3424,Vale,Whittuck,Female,39,28-02-1977,Automation Specialist III,Manufacturing,Affluent Customer,N,1'; DROP TABLE users--,Yes,11
3425,Alister,De la Yglesia,Male,32,05-04-1986,GIS Technical Architect,Manufacturing,Mass Customer,N,"'""''''""",Yes,12
3426,Ron,Dilon,Male,40,18-04-1959,Assistant Media Planner,Entertainment,Mass Customer,N,Ì´Ì‰®å©è‰èåÂ‰?Ì?,No,17
3427,Mace,Edington,Male,67,19-05-1981,Help Desk Operator,Financial Services,Mass Customer,N,00è®$-,Yes,17
3428,Leonora,Iglesia,Female,77,07-08-1974,Chemical Engineer,Manufacturing,Mass Customer,N,',Yes,16
3429,Alla,Hirtzmann,Female,37,22-06-1964,,Health,High Net Worth,N,åÁ‰¢å£å¢‰å¤å¦‰¢å»å¼‰‰Ê,No,15
3430,Augustus,Pickin,Male,77,29-02-1964,Research Nurse,Health,Affluent Customer,N,‰¡‰«‰µ‰‰‰,Yes,9
3431,York,Calbreath,Male,97,10-08-1996,Community Outreach Specialist,Property,Affluent Customer,N,‰å«å¨‰Êå´å¬èÌüì‰‰,No,5
3432,Max,Cloney,Female,99,27-11-1988,Junior Executive,Argiculture,Mass Customer,N,??¾¤Œ?ü¢»Œ?üÊ©¦¾,Yes,2
3433,Karissa,Cabral,Female,10,28-04-1998,Computer Systems Analyst II,Property,Mass Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,2
3434,Stesha,Miners,Female,20,05-12-1973,Account Coordinator,Health,Mass Customer,N,',No,16
3435,Stevena,Allcock,Female,80,15-01-2002,Senior Editor,n/a,Affluent Customer,N,‰å«‰¡èÌå¬èÌ‰‰‰,No,1
3436,Marget,Freeland,Female,4,22-11-1958,,Financial Services,Mass Customer,N,‰¡‰«‰µ‰‰‰,Yes,5
3437,Penny,Wellington,Male,79,20-10-1963,VP Marketing,Retail,High Net Worth,N,NULL,No,12
3438,Gaylor,Carbry,Male,11,16-02-1996,Project Manager,Manufacturing,Mass Customer,N,0/0,No,2
3439,Rubie,O'Gorman,Female,45,20-10-1974,Technical Writer,n/a,Affluent Customer,N,-1.00E+02,Yes,19
3440,Retha,Kahane,Female,18,15-05-1958,Senior Sales Associate,Manufacturing,Mass Customer,N,íí¼êí?íøêTí±í?êí´êêhêí?eêêí?ííí?í£ê êíí±íÊêêêNêÊêeíí±zíííí¼êpí?í¼í?êíøêeêíÊíÈíÊrí¬í?êí¼íêíídêíÊíí?íÂíií?êí©êêí?aíÊííÂêínêê íÈíí¡êêhíµêií?íví¢êeêí?ê-ñí?í©í?êmí?í?íÇiêêíí?níêdí£í êíøí?êoí¬ííøí¡í?,No,5
3441,Janelle,Ebbage,Female,44,16-10-1988,Legal Assistant,Manufacturing,High Net Worth,N,"'""''''""",Yes,20
3442,Adrianne,Petrecz,Female,17,22-05-1962,Research Associate,Retail,Mass Customer,N,åüèÌ‰€±èÌåøèåÀ,Yes,14
3443,Fran,,Male,11,12-04-1995,Technical Writer,n/a,Mass Customer,N,“Â’??’“ “«’“¡µÂ“,Yes,5
3444,Kara-lynn,Bims,Female,75,25-12-1977,Nurse Practicioner,Manufacturing,Affluent Customer,N,Œ£?¾?¢»,No,7
3445,Craggy,,Male,62,23-06-1966,Database Administrator I,Financial Services,Affluent Customer,N,•ÈÀ,Yes,11
3446,Gard,Tidy,Male,8,30-01-1967,Structural Engineer,Manufacturing,Mass Customer,N,,No,14
3447,Linell,,Female,43,23-11-1977,,Financial Services,High Net Worth,N,"""'",No,17
3448,Roderich,Mixer,Male,26,16-02-1977,Software Consultant,Financial Services,High Net Worth,N,‰©test‰©,No,9
3449,Ilyssa,Hannabuss,Female,52,26-09-1974,VP Quality Control,Argiculture,High Net Worth,N,“Â’??’“ “«’“¡µÂ“,Yes,3
3450,Brooke,Durman,Female,85,16-09-1993,Safety Technician III,Retail,Mass Customer,N,‡Ê,No,6
